sample_id,rgb_timestamp_s,depth_timestamp_s,depth_age_s,rgb_path,depth_path,x,y,z,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,depth_min_m,depth_mean_m,depth_max_m
000055,117.184000,117.120000,0.064000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/rgb/000055.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/depth_m/000055.npy,-4.787416934967041,1.0606375932693481,-1.5710220336914062,0.45679916207820265,0.20871629236681213,-0.4781901240348816,0.1448538452386856,0.15609613060951233,0.9325054883956909,-0.598914384841919,0.9588491916656494,-11.529806137084961,0.10000159591436386,31.484792709350586,2361.495849609375
000056,117.944000,117.912000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/rgb/000056.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/depth_m/000056.npy,-3.501983165740967,-0.4269322454929352,-1.5069046020507812,0.2327768281412752,-0.005795639788644618,0.1416667252779007,-0.50987708568573,0.1265527606010437,0.6206024289131165,0.06653224676847458,0.6963934302330017,-10.587361335754395,0.13912935554981232,28.234193801879883,2812.443115234375
000057,118.372000,118.340000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/rgb/000057.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/depth_m/000057.npy,-2.8195013999938965,-0.36111536622047424,-1.5020103454589844,0.07083360361365161,0.017659557569767653,0.30709007382392883,-0.22523224353790283,0.08354248106479645,0.13119396567344666,0.15473780035972595,0.5379908084869385,-9.985291481018066,0.13668696582317352,31.782751083374023,2909.193359375
000058,118.704000,118.636000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/rgb/000058.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/depth_m/000058.npy,-2.359196186065674,-0.21985583007335663,-1.5203056335449219,0.02061592138245096,0.03291200802052156,0.31041672825813293,-0.11187493801116943,0.026532461866736412,-0.058021508157253265,0.15474684536457062,0.4812351167201996,-9.815689086914062,0.10000204294919968,28.787145614624023,2959.89208984375
000059,119.332000,119.264000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/rgb/000059.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/depth_m/000059.npy,-1.6096760034561157,0.09749585390090942,-1.5593757629394531,-0.029460026832194203,0.029682159123781686,0.2566192150115967,-0.051866963505744934,-0.014081044122576714,-0.06045230105519295,0.13113735616207123,0.4499366581439972,-9.762238502502441,0.13496272265911102,25.60468101501465,2938.84716796875
000060,119.728000,119.660000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/rgb/000060.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/depth_m/000060.npy,-1.1651817560195923,0.3201279640197754,-1.5768470764160156,-0.0464640965677537,0.023465680197824842,0.2343144714832306,-0.03771393001079559,-0.00967523455619812,-0.06075120344758034,0.12177248299121857,0.45805099606513977,-9.76363468170166,0.14553463459014893,25.70048713684082,2871.068359375
000061,120.288000,120.256000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/rgb/000061.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/depth_m/000061.npy,-0.5917940139770508,0.6244114637374878,-1.2470817565917969,-0.06619536523432255,0.062447839297369974,0.17566244304180145,-0.05141407996416092,-0.04308927431702614,-0.173145592212677,0.11543723195791245,0.4699420928955078,-9.544048309326172,1.652732253074646,21.975854873657227,2449.013671875
000062,120.584000,120.552000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/rgb/000062.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/depth_m/000062.npy,-0.3193400204181671,0.7920204401016235,-0.8196296691894531,-0.0742619425778845,0.10317400777334841,0.10574261844158173,0.02152944914996624,0.23540128767490387,-0.283780574798584,0.14342081546783447,0.5327194333076477,-11.264813423156738,1.2846862077713013,18.055633544921875,2378.646484375
000063,121.312000,121.244000,0.068000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/rgb/000063.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/depth_m/000063.npy,-0.08420559763908386,1.0965334177017212,-0.3244056701660156,-0.08101528268303598,0.05609920812924018,-0.212605282664299,0.040776174515485764,-0.10099882632493973,-0.5670356750488281,0.0367671400308609,0.5704648494720459,-10.32497787475586,0.10000260174274445,16.51378059387207,294.198486328125
000064,121.640000,121.576000,0.064000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/rgb/000064.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/depth_m/000064.npy,-0.11608772724866867,1.2110556364059448,-0.23134613037109375,-0.07312614793107676,0.012255579622179392,-0.3856896460056305,0.027037734165787697,-0.05283869057893753,-0.49493297934532166,-0.07712642848491669,0.5820567607879639,-10.097899436950684,0.5412909388542175,20.06021499633789,284.4078674316406
000065,122.004000,121.972000,0.032000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/rgb/000065.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/depth_m/000065.npy,-0.17935384809970856,1.3492794036865234,-0.15867996215820312,-0.06816815977919131,-0.013378392444574443,-0.5310817360877991,-0.004654266871511936,-0.02833811566233635,-0.2729000449180603,-0.16677488386631012,0.5843973159790039,-9.968217849731445,0.10000119358301163,20.08568572998047,254.86465454101562
000066,122.564000,122.500000,0.064000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/rgb/000066.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/depth_m/000066.npy,-0.28207817673683167,1.5468387603759766,-0.089324951171875,-0.07027151859984196,-0.028117774135337968,-0.6155315041542053,-0.01096974965184927,-0.012562899850308895,-0.10610944032669067,-0.21044771373271942,0.5813733339309692,-9.909064292907715,0.10000673681497574,19.81416130065918,239.08616638183594
000067,122.960000,122.896000,0.064000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/rgb/000067.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/depth_m/000067.npy,-0.3193499445915222,1.7068184614181519,0.09403228759765625,0.07181454739658599,0.042663969190699466,-0.6885281205177307,1.5530925989151,-0.035205110907554626,-0.7904882431030273,1.8135862350463867,-2.939664125442505,-6.122035026550293,0.1000022143125534,20.909364700317383,236.6851806640625
000068,123.424000,123.388000,0.036000,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/rgb/000068.png,/home/prograf4080/TCC_Drone/datasets/depth_ground_truth/run_20260516_201713/depth_m/000068.npy,-0.30563968420028687,1.6894649267196655,0.09636306762695312,0.052632915500844875,0.016611457138302133,-0.91704261302948,-0.40512168407440186,0.0005153479869477451,-0.0013616750948131084,0.20521880686283112,-3.624606132507324,-7.9726996421813965,0.1000041663646698,18.847789764404297,210.4672088623047
